"Path","RelPath","Ext","UsesJSX","HasTypes","UsesCJS","UsesRequire","UsesAlias","Bytes"
"C:\TruthSource\docs\comparison\converted to TSX\DownloadCaseBundleButton.tsx","docs\comparison\converted to TSX\DownloadCaseBundleButton.tsx",".tsx","True","True","False","False","False","668"
"C:\TruthSource\docs\comparison\converted to TSX\DownloadDisputePDFButton.tsx","docs\comparison\converted to TSX\DownloadDisputePDFButton.tsx",".tsx","True","True","False","False","False","668"
"C:\TruthSource\docs\comparison\converted to TSX\embedMapSnapshotPDF.tsx","docs\comparison\converted to TSX\embedMapSnapshotPDF.tsx",".tsx","True","True","False","False","False","648"
"C:\TruthSource\docs\comparison\converted to TSX\equityFlowTasks.tsx","docs\comparison\converted to TSX\equityFlowTasks.tsx",".tsx","True","True","False","False","False","632"
"C:\TruthSource\docs\comparison\converted to TSX\equityHubRoutes.tsx","docs\comparison\converted to TSX\equityHubRoutes.tsx",".tsx","True","True","False","False","False","632"
"C:\TruthSource\docs\comparison\converted to TSX\ErrorHandler.tsx","docs\comparison\converted to TSX\ErrorHandler.tsx",".tsx","True","True","False","False","False","620"
"C:\TruthSource\docs\comparison\converted to TSX\escrow-transactions.tsx","docs\comparison\converted to TSX\escrow-transactions.tsx",".tsx","True","True","False","False","False","648"
"C:\TruthSource\docs\comparison\converted to TSX\escrow.tsx","docs\comparison\converted to TSX\escrow.tsx",".tsx","True","True","False","False","False","596"
"C:\TruthSource\docs\comparison\converted to TSX\escrow.validation.tsx","docs\comparison\converted to TSX\escrow.validation.tsx",".tsx","True","True","False","False","False","640"
"C:\TruthSource\docs\comparison\converted to TSX\EscrowAPIController.tsx","docs\comparison\converted to TSX\EscrowAPIController.tsx",".tsx","True","True","False","False","False","648"
"C:\TruthSource\docs\comparison\converted to TSX\EscrowAuditService.tsx","docs\comparison\converted to TSX\EscrowAuditService.tsx",".tsx","True","True","False","False","False","644"
"C:\TruthSource\docs\comparison\converted to TSX\escrowBucket.tsx","docs\comparison\converted to TSX\escrowBucket.tsx",".tsx","True","True","False","False","False","620"
"C:\TruthSource\docs\comparison\converted to TSX\EscrowChainSync.tsx","docs\comparison\converted to TSX\EscrowChainSync.tsx",".tsx","True","True","False","False","False","632"
"C:\TruthSource\docs\comparison\converted to TSX\escrowClaims.tsx","docs\comparison\converted to TSX\escrowClaims.tsx",".tsx","True","True","False","False","False","620"
"C:\TruthSource\docs\comparison\converted to TSX\EscrowContract.tsx","docs\comparison\converted to TSX\EscrowContract.tsx",".tsx","True","True","False","False","False","628"
"C:\TruthSource\docs\comparison\converted to TSX\escrowController.tsx","docs\comparison\converted to TSX\escrowController.tsx",".tsx","True","True","False","False","False","636"
"C:\TruthSource\docs\comparison\converted to TSX\EscrowDashboard.tsx","docs\comparison\converted to TSX\EscrowDashboard.tsx",".tsx","True","True","False","False","False","632"
"C:\TruthSource\docs\comparison\converted to TSX\escrowHealthEngine.tsx","docs\comparison\converted to TSX\escrowHealthEngine.tsx",".tsx","True","True","False","False","False","644"
"C:\TruthSource\docs\comparison\converted to TSX\EscrowHistory.tsx","docs\comparison\converted to TSX\EscrowHistory.tsx",".tsx","True","True","False","False","False","624"
"C:\TruthSource\docs\comparison\converted to TSX\EscrowInfoPanel.tsx","docs\comparison\converted to TSX\EscrowInfoPanel.tsx",".tsx","True","True","False","False","False","632"
"C:\TruthSource\docs\comparison\converted to TSX\EscrowInfoPanelGrokOld.tsx","docs\comparison\converted to TSX\EscrowInfoPanelGrokOld.tsx",".tsx","True","True","False","False","False","660"
"C:\TruthSource\docs\comparison\converted to TSX\escrowLogic.tsx","docs\comparison\converted to TSX\escrowLogic.tsx",".tsx","True","True","False","False","False","616"
"C:\TruthSource\docs\comparison\converted to TSX\EscrowNotificationService.tsx","docs\comparison\converted to TSX\EscrowNotificationService.tsx",".tsx","True","True","False","False","False","672"
"C:\TruthSource\docs\comparison\converted to TSX\escrowNotifyRoutes.tsx","docs\comparison\converted to TSX\escrowNotifyRoutes.tsx",".tsx","True","True","False","False","False","644"
"C:\TruthSource\docs\comparison\converted to TSX\EscrowOfficerHook.tsx","docs\comparison\converted to TSX\EscrowOfficerHook.tsx",".tsx","True","True","False","False","False","640"
"C:\TruthSource\docs\comparison\converted to TSX\escrowPayoutController.tsx","docs\comparison\converted to TSX\escrowPayoutController.tsx",".tsx","True","True","False","False","False","660"
"C:\TruthSource\docs\comparison\converted to TSX\escrowRoutes.tsx","docs\comparison\converted to TSX\escrowRoutes.tsx",".tsx","True","True","False","False","False","620"
"C:\TruthSource\docs\comparison\converted to TSX\EscrowTransaction.tsx","docs\comparison\converted to TSX\EscrowTransaction.tsx",".tsx","True","True","False","False","False","640"
"C:\TruthSource\docs\comparison\converted to TSX\EscrowTransactionPDFExporter.tsx","docs\comparison\converted to TSX\EscrowTransactionPDFExporter.tsx",".tsx","True","True","False","False","False","684"
"C:\TruthSource\docs\comparison\converted to TSX\ets-partners.tsx","docs\comparison\converted to TSX\ets-partners.tsx",".tsx","True","True","False","False","False","620"
"C:\TruthSource\docs\comparison\converted to TSX\evidenceController.tsx","docs\comparison\converted to TSX\evidenceController.tsx",".tsx","True","True","False","False","False","644"
"C:\TruthSource\docs\comparison\converted to TSX\exportController.tsx","docs\comparison\converted to TSX\exportController.tsx",".tsx","True","True","False","False","False","636"
"C:\TruthSource\docs\comparison\converted to TSX\exportDeliveryPDF.tsx","docs\comparison\converted to TSX\exportDeliveryPDF.tsx",".tsx","True","True","False","False","False","640"
"C:\TruthSource\docs\comparison\converted to TSX\FeedbackReport.tsx","docs\comparison\converted to TSX\FeedbackReport.tsx",".tsx","True","True","False","False","False","628"
"C:\TruthSource\docs\comparison\converted to TSX\FeedbackSystem.tsx","docs\comparison\converted to TSX\FeedbackSystem.tsx",".tsx","True","True","False","False","False","628"
"C:\TruthSource\docs\comparison\converted to TSX\FinancierOnboarding.tsx","docs\comparison\converted to TSX\FinancierOnboarding.tsx",".tsx","True","True","False","False","False","648"
"C:\TruthSource\docs\comparison\converted to TSX\financing.tsx","docs\comparison\converted to TSX\financing.tsx",".tsx","True","True","False","False","False","608"
"C:\TruthSource\docs\comparison\converted to TSX\financingAuctions.tsx","docs\comparison\converted to TSX\financingAuctions.tsx",".tsx","True","True","False","False","False","640"
"C:\TruthSource\docs\comparison\converted to TSX\FinancingCalculator.tsx","docs\comparison\converted to TSX\FinancingCalculator.tsx",".tsx","True","True","False","False","False","648"
"C:\TruthSource\docs\comparison\converted to TSX\FinancingModal.tsx","docs\comparison\converted to TSX\FinancingModal.tsx",".tsx","True","True","False","False","False","628"
"C:\TruthSource\docs\comparison\converted to TSX\FinancingOffer.tsx","docs\comparison\converted to TSX\FinancingOffer.tsx",".tsx","True","True","False","False","False","628"
"C:\TruthSource\docs\comparison\converted to TSX\foldl.tsx","docs\comparison\converted to TSX\foldl.tsx",".tsx","True","True","False","False","False","592"
"C:\TruthSource\docs\comparison\converted to TSX\foldr.tsx","docs\comparison\converted to TSX\foldr.tsx",".tsx","True","True","False","False","False","592"
"C:\TruthSource\docs\comparison\converted to TSX\Forum.tsx","docs\comparison\converted to TSX\Forum.tsx",".tsx","True","True","False","False","False","592"
"C:\TruthSource\docs\comparison\converted to TSX\ForumGrokOld.tsx","docs\comparison\converted to TSX\ForumGrokOld.tsx",".tsx","True","True","False","False","False","620"
"C:\TruthSource\docs\comparison\converted to TSX\fraud.tsx","docs\comparison\converted to TSX\fraud.tsx",".tsx","True","True","False","False","False","592"
"C:\TruthSource\docs\comparison\converted to TSX\FraudAlert.tsx","docs\comparison\converted to TSX\FraudAlert.tsx",".tsx","True","True","False","False","False","612"
"C:\TruthSource\docs\comparison\converted to TSX\FreightTrustDashboard.tsx","docs\comparison\converted to TSX\FreightTrustDashboard.tsx",".tsx","True","True","False","False","False","656"
"C:\TruthSource\docs\comparison\converted to TSX\generateContractPDF.tsx","docs\comparison\converted to TSX\generateContractPDF.tsx",".tsx","True","True","False","False","False","648"
"C:\TruthSource\docs\comparison\converted to TSX\generateSignablePDF.tsx","docs\comparison\converted to TSX\generateSignablePDF.tsx",".tsx","True","True","False","False","False","648"
"C:\TruthSource\docs\comparison\converted to TSX\GeoStatusPanel.tsx","docs\comparison\converted to TSX\GeoStatusPanel.tsx",".tsx","True","True","False","False","False","628"
"C:\TruthSource\docs\comparison\converted to TSX\gpsProofController.tsx","docs\comparison\converted to TSX\gpsProofController.tsx",".tsx","True","True","False","False","False","644"
"C:\TruthSource\docs\comparison\converted to TSX\GraphExportService.tsx","docs\comparison\converted to TSX\GraphExportService.tsx",".tsx","True","True","False","False","False","644"
"C:\TruthSource\docs\comparison\converted to TSX\hashAndAnchorPDF.tsx","docs\comparison\converted to TSX\hashAndAnchorPDF.tsx",".tsx","True","True","False","False","False","636"
"C:\TruthSource\docs\comparison\converted to TSX\haulerBucket.tsx","docs\comparison\converted to TSX\haulerBucket.tsx",".tsx","True","True","False","False","False","620"
"C:\TruthSource\docs\comparison\converted to TSX\HaulerController.tsx","docs\comparison\converted to TSX\HaulerController.tsx",".tsx","True","True","False","False","False","636"
"C:\TruthSource\docs\comparison\converted to TSX\HaulerDashboard.tsx","docs\comparison\converted to TSX\HaulerDashboard.tsx",".tsx","True","True","False","False","False","632"
"C:\TruthSource\docs\comparison\converted to TSX\HaulerDeliveryArchive.tsx","docs\comparison\converted to TSX\HaulerDeliveryArchive.tsx",".tsx","True","True","False","False","False","656"
"C:\TruthSource\docs\comparison\converted to TSX\haulerHealthCheck.tsx","docs\comparison\converted to TSX\haulerHealthCheck.tsx",".tsx","True","True","False","False","False","640"
"C:\TruthSource\docs\comparison\converted to TSX\HaulerJobFinder.tsx","docs\comparison\converted to TSX\HaulerJobFinder.tsx",".tsx","True","True","False","False","False","632"
"C:\TruthSource\docs\comparison\converted to TSX\HaulerJobReview.tsx","docs\comparison\converted to TSX\HaulerJobReview.tsx",".tsx","True","True","False","False","False","632"
"C:\TruthSource\docs\comparison\converted to TSX\HaulerJobStatus.tsx","docs\comparison\converted to TSX\HaulerJobStatus.tsx",".tsx","True","True","False","False","False","632"
"C:\TruthSource\docs\comparison\converted to TSX\HaulerJobStatusGrokOld.tsx","docs\comparison\converted to TSX\HaulerJobStatusGrokOld.tsx",".tsx","True","True","False","False","False","660"
"C:\TruthSource\docs\comparison\converted to TSX\HaulerJobUploadForm.tsx","docs\comparison\converted to TSX\HaulerJobUploadForm.tsx",".tsx","True","True","False","False","False","648"
"C:\TruthSource\docs\comparison\converted to TSX\haulerReputationController.tsx","docs\comparison\converted to TSX\haulerReputationController.tsx",".tsx","True","True","False","False","False","676"
"C:\TruthSource\docs\comparison\converted to TSX\haulerReputationRoute.tsx","docs\comparison\converted to TSX\haulerReputationRoute.tsx",".tsx","True","True","False","False","False","656"
"C:\TruthSource\docs\comparison\converted to TSX\HaulerReputationTracker.tsx","docs\comparison\converted to TSX\HaulerReputationTracker.tsx",".tsx","True","True","False","False","False","664"
"C:\TruthSource\docs\comparison\converted to TSX\HaulerRequest.tsx","docs\comparison\converted to TSX\HaulerRequest.tsx",".tsx","True","True","False","False","False","624"
"C:\TruthSource\docs\comparison\converted to TSX\haulerReviewRoute.tsx","docs\comparison\converted to TSX\haulerReviewRoute.tsx",".tsx","True","True","False","False","False","640"
"C:\TruthSource\docs\comparison\converted to TSX\haulerTracking.tsx","docs\comparison\converted to TSX\haulerTracking.tsx",".tsx","True","True","False","False","False","628"
"C:\TruthSource\docs\comparison\converted to TSX\Heatmap.tsx","docs\comparison\converted to TSX\Heatmap.tsx",".tsx","True","True","False","False","False","600"
"C:\TruthSource\docs\comparison\converted to TSX\HeatmapChart.tsx","docs\comparison\converted to TSX\HeatmapChart.tsx",".tsx","True","True","False","False","True","1925"
"C:\TruthSource\docs\comparison\converted to TSX\history.tsx","docs\comparison\converted to TSX\history.tsx",".tsx","True","True","False","False","False","600"
"C:\TruthSource\docs\comparison\converted to TSX\historyOld.tsx","docs\comparison\converted to TSX\historyOld.tsx",".tsx","True","True","False","False","False","612"
"C:\TruthSource\docs\comparison\converted to TSX\historyOld1.tsx","docs\comparison\converted to TSX\historyOld1.tsx",".tsx","True","True","False","False","False","616"
"C:\TruthSource\docs\comparison\converted to TSX\holdRequests.tsx","docs\comparison\converted to TSX\holdRequests.tsx",".tsx","True","True","False","False","False","620"
"C:\TruthSource\docs\comparison\converted to TSX\ImageUploader.tsx","docs\comparison\converted to TSX\ImageUploader.tsx",".tsx","True","True","False","False","False","624"
"C:\TruthSource\docs\comparison\converted to TSX\index.tsx","docs\comparison\converted to TSX\index.tsx",".tsx","True","True","False","False","False","592"
"C:\TruthSource\docs\comparison\converted to TSX\input-placeholder.tsx","docs\comparison\converted to TSX\input-placeholder.tsx",".tsx","True","True","False","False","False","640"
"C:\TruthSource\docs\comparison\converted to TSX\Input.tsx","docs\comparison\converted to TSX\Input.tsx",".tsx","True","True","False","False","False","592"
"C:\TruthSource\docs\comparison\converted to TSX\InsightGenerator.tsx","docs\comparison\converted to TSX\InsightGenerator.tsx",".tsx","True","True","False","False","False","636"
"C:\TruthSource\docs\comparison\converted to TSX\insights.tsx","docs\comparison\converted to TSX\insights.tsx",".tsx","True","True","False","False","False","604"
"C:\TruthSource\docs\comparison\converted to TSX\InsightsService.tsx","docs\comparison\converted to TSX\InsightsService.tsx",".tsx","True","True","False","False","False","632"
"C:\TruthSource\docs\comparison\converted to TSX\Inspection.tsx","docs\comparison\converted to TSX\Inspection.tsx",".tsx","True","True","False","False","False","612"
"C:\TruthSource\docs\comparison\converted to TSX\inspectionController.tsx","docs\comparison\converted to TSX\inspectionController.tsx",".tsx","True","True","False","False","False","652"
